Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen suunta (deg),Tuulen nopeus (m/s)
2016,4,12,22:00,UTC,1015,68,0,3.6,280,1.6
2016,4,12,23:00,UTC,1014.6,76,0,2.6,296,2
2016,4,13,00:00,UTC,1014.1,84,0,1.5,318,2
2016,4,13,01:00,UTC,1014,83,0,1.3,329,1.9
2016,4,13,02:00,UTC,1013.7,75,0,1.8,326,2.7
2016,4,13,03:00,UTC,1013.3,78,0,0.9,327,1.6
2016,4,13,04:00,UTC,1013.1,80,0,0.9,323,1.6
2016,4,13,05:00,UTC,1013.2,74,0,3.5,342,3
2016,4,13,06:00,UTC,1013,63,0,6.1,348,2.5
2016,4,13,07:00,UTC,1012.8,50,0,7.9,350,3.6
2016,4,13,08:00,UTC,1012.8,41,0,9.1,338,3.8
2016,4,13,09:00,UTC,1012.6,35,0,10.1,349,3.4
2016,4,13,10:00,UTC,1012.2,27,0,11.1,27,3
2016,4,13,11:00,UTC,1011.8,29,0,11.5,18,5
2016,4,13,12:00,UTC,1011,29,0,12,30,4.3
2016,4,13,13:00,UTC,1010.6,29,0,12.1,63,3
2016,4,13,14:00,UTC,1010.3,41,0,10,203,2.3
2016,4,13,15:00,UTC,1010,42,0,9.8,223,2.1
2016,4,13,16:00,UTC,1009.7,37,0,9.2,235,1.5
2016,4,13,17:00,UTC,1009.5,42,0,8.1,249,1.3
2016,4,13,18:00,UTC,1009.6,47,0,6.4,328,1.4
2016,4,13,19:00,UTC,1009.4,53,0,5.5,334,2.6
2016,4,13,20:00,UTC,1009.3,56,0,6.3,9,3.4
2016,4,13,21:00,UTC,1009.6,50,0,6.8,19,3.6
2016,4,13,22:00,UTC,1009.8,56,0,5.5,26,4.9
2016,4,13,23:00,UTC,1009.8,61,0,4.7,28,4.7
2016,4,14,00:00,UTC,1009.9,66,0,3.8,34,5.2
2016,4,14,01:00,UTC,1009.7,69,0,3,22,5.8
2016,4,14,02:00,UTC,1009.6,72,0,2.1,17,5.2
2016,4,14,03:00,UTC,1009.6,71,0,1.3,19,4.6
2016,4,14,04:00,UTC,1009.7,73,0,0.8,9,5.6
2016,4,14,05:00,UTC,1009.5,68,0,1.4,10,5.1
2016,4,14,06:00,UTC,1009.4,67,0,1.9,17,4.4
2016,4,14,07:00,UTC,1009.5,59,0,2.9,23,5.6
2016,4,14,08:00,UTC,1009.4,52,0,4,34,5.3
2016,4,14,09:00,UTC,1009.3,48,0,4.6,24,4.1
2016,4,14,10:00,UTC,1009,44,0,5.9,27,5.2
2016,4,14,11:00,UTC,1008.6,39,0,6,359,5.8
2016,4,14,12:00,UTC,1008.2,39,0,5.9,359,6.9
2016,4,14,13:00,UTC,1008,38,0,5.3,351,5.3
2016,4,14,14:00,UTC,1008,40,0,5.3,357,5.2
2016,4,14,15:00,UTC,1007.9,37,0,6.1,327,4.4
2016,4,14,16:00,UTC,1007.8,43,0,5.4,357,4.6
2016,4,14,17:00,UTC,1007.6,48,0,4.5,341,5.6
2016,4,14,18:00,UTC,1007.9,54,0,3.5,359,4.2
2016,4,14,19:00,UTC,1007.6,57,0,2.8,4,5.3
2016,4,14,20:00,UTC,1007.2,57,0,2.2,360,4.8
2016,4,14,21:00,UTC,1007,60,0,1.2,344,4.1
2016,4,14,22:00,UTC,1006.9,61,0,0.9,342,4.1
2016,4,14,23:00,UTC,1006.7,62,0,0.6,342,3.8
2016,4,15,00:00,UTC,1006.6,63,0,0.8,349,3.7
2016,4,15,01:00,UTC,1006.4,63,0,0.7,338,3.2
2016,4,15,02:00,UTC,1006.5,61,0,0.8,337,3.3
2016,4,15,03:00,UTC,1006.6,63,0,0.5,337,4
2016,4,15,04:00,UTC,1006.8,63,0,0.6,336,3.6
2016,4,15,05:00,UTC,1006.9,56,0,1.7,330,3.3
2016,4,15,06:00,UTC,1007,45,0,3.5,343,3.3
2016,4,15,07:00,UTC,1007.1,37,0,3.7,318,3.9
2016,4,15,08:00,UTC,1007.1,34,0,5.1,336,3.3
2016,4,15,09:00,UTC,1007,31,0,5.8,289,2.4
2016,4,15,10:00,UTC,1007.1,47,0,4.8,224,4.3
2016,4,15,11:00,UTC,1007,44,0,5.3,245,3.2
2016,4,15,12:00,UTC,1006.9,49,0,6.1,237,3.1
2016,4,15,13:00,UTC,1007,55,0,5.2,243,5
2016,4,15,14:00,UTC,1006.9,56,0,4.6,236,3.5
2016,4,15,15:00,UTC,1007,75,0,4,241,3
2016,4,15,16:00,UTC,1007,71,0,4.6,255,2.9
2016,4,15,17:00,UTC,1007.1,77,0,4.3,249,3
2016,4,15,18:00,UTC,1007,80,0,4,256,2.1
2016,4,15,19:00,UTC,1007.1,85,0,3.7,236,2
2016,4,15,20:00,UTC,1007.3,90,0,3.5,269,2.3
2016,4,15,21:00,UTC,1007.5,90,0,3.5,245,2.9
2016,4,15,22:00,UTC,1007.6,90,0,3.4,242,2.2
2016,4,15,23:00,UTC,1007.6,89,0,3.4,207,2.1
2016,4,16,00:00,UTC,1007.5,89,0,3,209,2.2
2016,4,16,01:00,UTC,1007.5,89,0,3.5,244,2.1
2016,4,16,02:00,UTC,1007.6,89,0,3.3,216,2.3
2016,4,16,03:00,UTC,1007.7,90,0,3.1,211,2.8
2016,4,16,04:00,UTC,1007.9,89,0,3,206,2.3
2016,4,16,05:00,UTC,1007.8,79,0,4.7,173,2.7
2016,4,16,06:00,UTC,1007.7,74,0,5.4,167,2.4
2016,4,16,07:00,UTC,1008.2,70,0,5.7,203,2.7
2016,4,16,08:00,UTC,1008.2,64,0,6.5,215,1.9
2016,4,16,09:00,UTC,1008.2,55,0,9.1,212,2.9
2016,4,16,10:00,UTC,1008.2,56,0,9.1,143,2.5
2016,4,16,11:00,UTC,1007.9,47,0,10.9,150,2.5
2016,4,16,12:00,UTC,1007.6,46,0,11.6,144,2.9
2016,4,16,13:00,UTC,1007.3,50,0,10.4,116,2.9
2016,4,16,14:00,UTC,1007.1,56,0,9.2,122,4.4
2016,4,16,15:00,UTC,1006.7,56,0,9.1,120,3.5
2016,4,16,16:00,UTC,1006.3,58,0,8.4,127,4.4
2016,4,16,17:00,UTC,1006.2,65,0,7.3,110,2.1
2016,4,16,18:00,UTC,1006.5,68,0,7.3,186,1.3
2016,4,16,19:00,UTC,1006.3,69,0,7,135,2.1
2016,4,16,20:00,UTC,1006,73,0,6.9,122,1.3
2016,4,16,21:00,UTC,1005.6,71,0.4,7.6,144,2.1
2016,4,16,22:00,UTC,1005.2,86,1.1,6.1,142,1.8
2016,4,16,23:00,UTC,1004.8,80,0,6.6,123,2.5
2016,4,17,00:00,UTC,1004.5,83,0.8,6.1,131,2.4
2016,4,17,01:00,UTC,1003.9,77,0,7.4,174,5.2
2016,4,17,02:00,UTC,1003.7,76,0,7.5,168,5.2
2016,4,17,03:00,UTC,1003.5,80,0,6.9,174,5
2016,4,17,04:00,UTC,1003.3,79,0,7.1,168,5.7
2016,4,17,05:00,UTC,1002.9,76,0,7.3,163,4.9
2016,4,17,06:00,UTC,1002.4,74,0,8.1,152,3.1
2016,4,17,07:00,UTC,1002.6,78,0,7.2,151,2.6
2016,4,17,08:00,UTC,1002.9,84,0,6.4,184,3.3
2016,4,17,09:00,UTC,1002.6,91,1.7,6.2,171,2.2
2016,4,17,10:00,UTC,1002.1,93,0.3,6.2,130,3.1
2016,4,17,11:00,UTC,1002.2,88,0,7.9,142,2
2016,4,17,12:00,UTC,1002.6,90,0,7.1,193,3.8
2016,4,17,13:00,UTC,1002.1,89,0,7.4,207,3.7
2016,4,17,14:00,UTC,1001.6,88,0,7.7,187,2.9
2016,4,17,15:00,UTC,1001.7,89,0,7.9,196,3.1
2016,4,17,16:00,UTC,1001.4,90,0,7.1,172,2.3
2016,4,17,17:00,UTC,1001,93,0,6.7,157,2.3
2016,4,17,18:00,UTC,1000.7,94,0,6.9,183,2.2
2016,4,17,19:00,UTC,1000.4,96,0,6.1,244,2.9
2016,4,17,20:00,UTC,1000.2,91,0.6,5.8,285,4.6
2016,4,17,21:00,UTC,999.9,95,0.3,5.3,316,1.9
2016,4,17,22:00,UTC,999.6,92,0,5.6,229,1.5
2016,4,17,23:00,UTC,999.4,91,0,5.2,231,1.8
2016,4,18,00:00,UTC,998.8,93,0,4.6,237,1.6
2016,4,18,01:00,UTC,998.3,93,0,3.5,226,1.1
2016,4,18,02:00,UTC,998.1,94,0,4.2,209,1.5
2016,4,18,03:00,UTC,997.7,94,0,4.1,215,1.6
2016,4,18,04:00,UTC,997.7,94,0,4.4,241,2.3
2016,4,18,05:00,UTC,997.9,91,0,4.8,285,3
2016,4,18,06:00,UTC,998,88,0,5.1,292,2.3
2016,4,18,07:00,UTC,998.7,87,0,5.6,283,2.9
2016,4,18,08:00,UTC,999,82,0,6.4,280,3.6
2016,4,18,09:00,UTC,999.5,87,0,6.4,233,2.8
2016,4,18,10:00,UTC,1000.1,78,0,7.3,282,4.8
2016,4,18,11:00,UTC,1000.8,73,0,7.3,280,6.1
2016,4,18,12:00,UTC,1001.5,78,0,6.9,260,4.3
2016,4,18,13:00,UTC,1002.1,80,0,6.8,270,4.2
2016,4,18,14:00,UTC,1002.7,79,0,6.8,282,4.9
2016,4,18,15:00,UTC,1002.8,77,0,7,238,4.1
2016,4,18,16:00,UTC,1003.5,85,0,5.4,247,4.5
2016,4,18,17:00,UTC,1003.6,88,0,4.6,238,4.8
2016,4,18,18:00,UTC,1003.7,88,0,4.8,239,4.1
2016,4,18,19:00,UTC,1003.4,88,0,4.9,253,3.9
2016,4,18,20:00,UTC,1003.3,88,0,5.1,243,3.6
2016,4,18,21:00,UTC,1002.9,87,0,5.1,240,3.7
2016,4,18,22:00,UTC,1002.5,85,0,5.5,238,4
2016,4,18,23:00,UTC,1002.2,87,0,5.2,233,2.7
2016,4,19,00:00,UTC,1002,87,0,5.1,239,2.1
2016,4,19,01:00,UTC,1001.4,90,0,5.1,232,3.5
2016,4,19,02:00,UTC,1000.8,94,0.6,4.8,214,4.4
2016,4,19,03:00,UTC,1000.5,95,0,4.7,213,4.4
2016,4,19,04:00,UTC,1000.4,94,0,5,218,4.3
2016,4,19,05:00,UTC,1000.3,95,0.9,5,217,4.4
2016,4,19,06:00,UTC,1000.4,92,0,5.3,222,4.2
2016,4,19,07:00,UTC,1000.5,86,0,5.7,241,3.9
2016,4,19,08:00,UTC,1000.7,87,0,5.6,239,4.4
2016,4,19,09:00,UTC,1000.7,85,0,5.8,240,2.6
2016,4,19,10:00,UTC,1000.8,80,0,6.9,249,4.3
2016,4,19,11:00,UTC,1001.3,81,0,6.8,238,6
2016,4,19,12:00,UTC,1001.3,80,0,7.1,237,2.9
2016,4,19,13:00,UTC,1001.4,81,0,6.6,246,3.8
2016,4,19,14:00,UTC,1001.5,78,0,7.4,231,2.4
2016,4,19,15:00,UTC,1001.9,82,0,6.5,223,2.6
2016,4,19,16:00,UTC,1001.8,82,0,6.3,234,2.6
2016,4,19,17:00,UTC,1002.1,89,0,5.1,221,3
2016,4,19,18:00,UTC,1002.2,90,0,4.8,236,3
2016,4,19,19:00,UTC,1002.4,90,0,4.7,265,2.8
2016,4,19,20:00,UTC,1002.4,89,0,4.9,260,2.7
2016,4,19,21:00,UTC,1002.4,89,0,4.6,282,2.5
2016,4,19,22:00,UTC,1002.8,93,0,3.2,309,1.5
2016,4,19,23:00,UTC,1003,93,0,4.2,301,2.5
2016,4,20,00:00,UTC,1003.2,87,0,4,321,4.7
2016,4,20,01:00,UTC,1003.7,82,0,3.4,333,5.4
2016,4,20,02:00,UTC,1003.9,80,0,2.6,343,4.3
2016,4,20,03:00,UTC,1004.2,83,0,2.1,337,4.6
2016,4,20,04:00,UTC,1004.6,83,0,2.4,331,4.3
2016,4,20,05:00,UTC,1004.9,82,0,2.7,341,5.1
2016,4,20,06:00,UTC,1005.2,79,0,3.3,340,4.6
2016,4,20,07:00,UTC,1005.5,81,0,3.6,324,4.2
2016,4,20,08:00,UTC,1006,79,0,4.4,324,4.1
2016,4,20,09:00,UTC,1006.6,82,0,5.8,340,2.4
2016,4,20,10:00,UTC,1007.4,90,3.2,3.3,335,2.9
2016,4,20,11:00,UTC,1007.8,72,0,6.7,326,4.2
2016,4,20,12:00,UTC,1008.5,74,0,6.1,23,4.1
2016,4,20,13:00,UTC,1008.8,72,0,7.3,324,4.6
2016,4,20,14:00,UTC,1009.5,76,0,6.3,332,3.9
2016,4,20,15:00,UTC,1009.8,66,0,7.3,357,5.2
2016,4,20,16:00,UTC,1010.3,62,0,7.9,336,5.8
2016,4,20,17:00,UTC,1011,74,0,6.4,354,5.3
2016,4,20,18:00,UTC,1011.6,79,0,5.3,340,6.8
2016,4,20,19:00,UTC,1012.2,80,0,4.7,340,5.8
2016,4,20,20:00,UTC,1012.4,81,0,4.4,338,4.7
2016,4,20,21:00,UTC,1012.8,79,0,3.9,337,6.4
2016,4,20,22:00,UTC,1013,80,0,3.3,339,5.4
2016,4,20,23:00,UTC,1013.2,78,0,3.1,339,6
2016,4,21,00:00,UTC,1013.4,79,0,2.7,339,6.2
2016,4,21,01:00,UTC,1013.3,79,0,2.6,332,6
2016,4,21,02:00,UTC,1013.2,80,0,2.5,328,5.7
2016,4,21,03:00,UTC,1013.1,82,0,2.1,334,6.6
2016,4,21,04:00,UTC,1013.2,81,0,2.1,343,5.4
2016,4,21,05:00,UTC,1013.3,78,0,2.1,341,7.3
2016,4,21,06:00,UTC,1013.2,71,0,3.2,340,5.1
2016,4,21,07:00,UTC,1013.3,61,0,5,345,5.2
2016,4,21,08:00,UTC,1013.3,54,0,6.3,331,5.7
2016,4,21,09:00,UTC,1012.9,34,0,7.7,341,5.2
2016,4,21,10:00,UTC,1012.6,33,0,8.6,337,5.8
2016,4,21,11:00,UTC,1012.1,33,0,9,299,5.3
2016,4,21,12:00,UTC,1011.5,32,0,9.5,285,5.7
2016,4,21,13:00,UTC,1011,52,0,7.6,244,4.5
2016,4,21,14:00,UTC,1010.4,54,0,7.3,235,3.9
2016,4,21,15:00,UTC,1009.8,49,0,7.1,245,4.3
2016,4,21,16:00,UTC,1009.2,45,0,6.9,252,3.9
2016,4,21,17:00,UTC,1008.7,58,0,6,248,3.7
2016,4,21,18:00,UTC,1008.1,70,0,4.8,265,2.7
2016,4,21,19:00,UTC,1007.5,73,0,4.2,271,2.4
2016,4,21,20:00,UTC,1006.7,77,0,3.9,273,1.3
2016,4,21,21:00,UTC,1006.3,83,0,2.7,283,1.8
2016,4,21,22:00,UTC,1005.8,88,0,2.3,297,1.5
2016,4,21,23:00,UTC,1005.5,89,0,2.4,290,1.2
2016,4,22,00:00,UTC,1004.9,89,0,2.4,328,1.2
2016,4,22,01:00,UTC,1004.5,91,0,1.6,344,1.3
2016,4,22,02:00,UTC,1004,93,0,1.1,320,1.3
2016,4,22,03:00,UTC,1003.7,94,0,0.7,318,1.1
2016,4,22,04:00,UTC,1003.5,94,0,1.2,334,2.2
2016,4,22,05:00,UTC,1003.4,75,0,4.6,326,1.1
2016,4,22,06:00,UTC,1003.5,70,0,5.4,317,1.9
2016,4,22,07:00,UTC,1003.5,67,0,6.7,35,1.1
2016,4,22,08:00,UTC,1003.4,66,0,8,172,1.6
2016,4,22,09:00,UTC,1003.4,58,0,8.5,202,2.3
2016,4,22,10:00,UTC,1003.8,78,0,5.3,144,2.9
2016,4,22,11:00,UTC,1004.1,69,0,5.4,262,1.3
2016,4,22,12:00,UTC,1004.2,95,1.4,2.6,72,1.5
2016,4,22,13:00,UTC,1004.4,89,0,4.9,3,1.3
2016,4,22,14:00,UTC,1004.5,86,1.6,4.1,274,2.1
2016,4,22,15:00,UTC,1004.6,85,0,4.4,243,2.9
2016,4,22,16:00,UTC,1004.4,85,0,4.4,248,3.4
2016,4,22,17:00,UTC,1004.6,90,0,4,315,4.2
2016,4,22,18:00,UTC,1004.1,94,0.4,2.9,301,2.4
2016,4,22,19:00,UTC,1004.3,95,0,2.1,340,3
2016,4,22,20:00,UTC,1004.5,96,0,1.2,338,3.1
2016,4,22,21:00,UTC,1004.6,97,0,1.2,315,2.3
2016,4,22,22:00,UTC,1004.6,97,0,0.9,335,2.2
2016,4,22,23:00,UTC,1004.6,97,0,1,327,2.5
2016,4,23,00:00,UTC,1004.7,97,0,0.9,340,2
2016,4,23,01:00,UTC,1004.6,97,0,1.4,309,1.3
2016,4,23,02:00,UTC,1004.5,96,0,0.8,354,2
2016,4,23,03:00,UTC,1004.6,96,0,0.8,352,1.4
2016,4,23,04:00,UTC,1004.6,92,0,1.9,358,1.1
2016,4,23,05:00,UTC,1004.7,90,0,2.7,323,1.1
2016,4,23,06:00,UTC,1004.9,92,0,2.7,344,1.5
2016,4,23,07:00,UTC,1005.1,82,0,3.5,2,1.9
2016,4,23,08:00,UTC,1005.4,76,0,4.7,52,2.7
2016,4,23,09:00,UTC,1005.5,74,0,6.4,106,2.3
2016,4,23,10:00,UTC,1005.8,82,0.5,4.8,63,1.1
2016,4,23,11:00,UTC,1006.1,78,0,4.2,347,4.6
2016,4,23,12:00,UTC,1006.8,88,0,3.1,341,2.8
2016,4,23,13:00,UTC,1006.8,89,0.3,3.1,351,0.9
2016,4,23,14:00,UTC,1006.6,84,0,4.2,77,1
2016,4,23,15:00,UTC,1006.6,79,0,4.5,339,0.6
2016,4,23,16:00,UTC,1006.7,84,0,3.6,81,2
2016,4,23,17:00,UTC,1006.8,83,0,3.6,110,0.9
2016,4,23,18:00,UTC,1007.1,86,0,2.9,123,1.1
2016,4,23,19:00,UTC,1007.3,89,0,2.5,135,1.5
2016,4,23,20:00,UTC,1007.6,91,0,2.1,156,0.9
2016,4,23,21:00,UTC,1007.6,93,0,2,360,0.8
2016,4,23,22:00,UTC,1007.8,95,0,1.2,326,0.9
2016,4,23,23:00,UTC,1007.9,97,0,0.7,0,0
2016,4,24,00:00,UTC,1008.1,98,0,0.8,65,1.1
2016,4,24,01:00,UTC,1007.9,98,0,0.3,78,0.7
2016,4,24,02:00,UTC,1007.9,98,0,0.4,74,1.1
2016,4,24,03:00,UTC,1007.8,98,0,1.2,87,1.3
2016,4,24,04:00,UTC,1007.8,98,0,1.9,74,1.2
2016,4,24,05:00,UTC,1007.8,93,0,2.9,80,1.8
2016,4,24,06:00,UTC,1007.9,85,0,4.2,100,2.5
2016,4,24,07:00,UTC,1007.9,80,0,4.6,102,2.5
2016,4,24,08:00,UTC,1008,70,0,5.9,104,3
2016,4,24,09:00,UTC,1008.1,70,0,6.4,125,3.8
2016,4,24,10:00,UTC,1007.9,67,0,6,131,5.7
2016,4,24,11:00,UTC,1007.6,76,0,5.4,110,4.7
2016,4,24,12:00,UTC,1007.2,81,0,5.1,101,6.1
2016,4,24,13:00,UTC,1006.8,82,0,4.7,102,4.8
2016,4,24,14:00,UTC,1006.6,83,0,4.5,97,4.8
2016,4,24,15:00,UTC,1005.9,88,0.7,3.2,88,4.5
2016,4,24,16:00,UTC,1004.8,87,0.2,3.4,49,4.2
2016,4,24,17:00,UTC,1004.1,94,1.9,2.2,66,4.3
2016,4,24,18:00,UTC,1003.2,96,1.2,2.7,62,4.4
2016,4,24,19:00,UTC,1001.9,96,2.9,3.1,55,5.4
2016,4,24,20:00,UTC,1000.5,96,2.3,4.5,85,6
2016,4,24,21:00,UTC,999.7,94,2.8,4.7,108,5.3
2016,4,24,22:00,UTC,998.6,94,2,4.8,114,5.8
2016,4,24,23:00,UTC,997.9,94,0,4.8,127,6.6
2016,4,25,00:00,UTC,997.6,94,0,4.9,133,6.3
2016,4,25,01:00,UTC,997.4,94,0,4.9,144,3.9
2016,4,25,02:00,UTC,997.7,92,0,3.5,209,5.2
2016,4,25,03:00,UTC,997.9,89,0,2.7,209,4.8
2016,4,25,04:00,UTC,998.4,88,0,2.8,219,5.1
2016,4,25,05:00,UTC,999.2,84,0,3.4,227,5.4
2016,4,25,06:00,UTC,1000.4,85,0,4,222,4
2016,4,25,07:00,UTC,1001.6,83,0,4.4,220,4.4
2016,4,25,08:00,UTC,1003,80,0,4.9,232,5.6
2016,4,25,09:00,UTC,1004.4,77,0,5,244,5.3
2016,4,25,10:00,UTC,1005.3,79,0,5.3,224,4.9
2016,4,25,11:00,UTC,1006.2,77,0,5.7,226,3.7
2016,4,25,12:00,UTC,1007.2,72,0,6,228,3.4
2016,4,25,13:00,UTC,1007.8,71,0,5.8,253,3.3
2016,4,25,14:00,UTC,1008.3,63,0,6,242,4.5
2016,4,25,15:00,UTC,1008.6,51,0,6.3,244,2.9
2016,4,25,16:00,UTC,1009,52,0,6.3,285,2.1
2016,4,25,17:00,UTC,1009.6,57,0,5.7,223,1.7
2016,4,25,18:00,UTC,1010.1,78,0,4.1,166,3.3
2016,4,25,19:00,UTC,1010.5,76,0,4,149,1.4
2016,4,25,20:00,UTC,1010.7,73,0,4.1,98,1.3
2016,4,25,21:00,UTC,1011,76,0,4.3,103,2
2016,4,25,22:00,UTC,1011.1,81,0,4,104,3.1
2016,4,25,23:00,UTC,1011.1,93,1.2,3.6,86,1.9
2016,4,26,00:00,UTC,1010.8,95,0.7,3.3,103,2.2
2016,4,26,01:00,UTC,1010.9,94,0.7,3,106,2.5
2016,4,26,02:00,UTC,1010.5,95,0.8,2.3,14,3.5
2016,4,26,03:00,UTC,1010,96,0.6,2,11,2.8
2016,4,26,04:00,UTC,1009.7,96,0.7,2.1,10,3.4
2016,4,26,05:00,UTC,1008.7,96,0,2.3,353,5.1
2016,4,26,06:00,UTC,1008.2,95,0,2.5,4,6
2016,4,26,07:00,UTC,1007.5,96,0,2.3,358,6
2016,4,26,08:00,UTC,1007.1,96,0.4,2.6,360,5.3
2016,4,26,09:00,UTC,1006.4,95,0.4,2.8,360,6.2
2016,4,26,10:00,UTC,1005.5,96,1.6,3,4,5.5
2016,4,26,11:00,UTC,1004.9,95,0.5,3.5,1,4.6
2016,4,26,12:00,UTC,1004.3,96,1.1,3.7,360,5.5
2016,4,26,13:00,UTC,1003.5,97,0.4,3.8,360,5.8
2016,4,26,14:00,UTC,1002.6,97,0.9,4,2,4.3
2016,4,26,15:00,UTC,1001.9,97,0.9,4.4,356,3.5
2016,4,26,16:00,UTC,1001.3,97,1.1,4.6,350,2.9
2016,4,26,17:00,UTC,1000.8,97,1.2,4.8,357,2.8
2016,4,26,18:00,UTC,1000.2,98,0.6,5,351,2.9
2016,4,26,19:00,UTC,999.7,98,0.7,5.3,348,2.2
2016,4,26,20:00,UTC,999.4,98,0.9,5.4,348,1
2016,4,26,21:00,UTC,999.3,98,0.1,5.5,1,0.9
2016,4,26,22:00,UTC,999.2,98,0,5.6,325,0.9
2016,4,26,23:00,UTC,999.1,98,0.4,5.6,290,1.3
2016,4,27,00:00,UTC,999.3,98,0.5,5.4,287,1.4
2016,4,27,01:00,UTC,999.7,98,0,4.8,242,1.7
2016,4,27,02:00,UTC,1000.2,98,0,4.5,242,2.2
2016,4,27,03:00,UTC,1001.2,98,0,3.6,243,2.8
2016,4,27,04:00,UTC,1001.9,95,0,3.7,234,3
2016,4,27,05:00,UTC,1003,93,0,3.5,230,3
2016,4,27,06:00,UTC,1004,89,0,3.8,230,3.4
2016,4,27,07:00,UTC,1005.3,84,0,4.6,217,3.4
2016,4,27,08:00,UTC,1006.9,87,0,4.6,221,3.2
2016,4,27,09:00,UTC,1008.1,76,0,5.4,253,5.4
2016,4,27,10:00,UTC,1009.5,77,0,6.1,224,3.4
2016,4,27,11:00,UTC,1010.5,72,0,6.2,224,1.9
2016,4,27,12:00,UTC,1011.6,70,0,6.9,244,1.9
2016,4,27,13:00,UTC,1012.1,67,0,7,151,1.9
2016,4,27,14:00,UTC,1013.1,69,0,7.7,118,2.7
2016,4,27,15:00,UTC,1013.8,68,0,7.8,101,3.9
2016,4,27,16:00,UTC,1014.7,72,0,6.7,100,4.9
2016,4,27,17:00,UTC,1015.5,78,0,5.9,96,4.2
2016,4,27,18:00,UTC,1016.1,80,0,5.8,99,4.7
2016,4,27,19:00,UTC,1016.3,82,0,5.7,92,4.2
2016,4,27,20:00,UTC,1016.8,84,0,5.6,93,4.4
2016,4,27,21:00,UTC,1016.9,84,0,5.8,103,5.6
2016,4,27,22:00,UTC,1017.1,87,0,5.4,100,5.1
2016,4,27,23:00,UTC,1017.5,90,0,5,100,5.1
2016,4,28,00:00,UTC,1017.7,91,0,4.8,97,4
2016,4,28,01:00,UTC,1017.7,93,0,4.7,97,3.6
2016,4,28,02:00,UTC,1017.6,94,0,4.4,88,3
2016,4,28,03:00,UTC,1017.4,95,0,3.8,71,3.2
2016,4,28,04:00,UTC,1016.9,97,0,4.1,73,3
2016,4,28,05:00,UTC,1016.6,92,0,5.1,84,2.8
2016,4,28,06:00,UTC,1016.7,93,0,5.2,87,3.2
2016,4,28,07:00,UTC,1016.4,96,0,5.4,92,3.4
2016,4,28,08:00,UTC,1015.9,96,0,5.6,94,4
2016,4,28,09:00,UTC,1015.6,97,0,6.2,100,4.5
2016,4,28,10:00,UTC,1015.3,97,0,6.5,97,4.9
2016,4,28,11:00,UTC,1014.6,96,0,7.4,93,4.1
2016,4,28,12:00,UTC,1014.2,91,0,8.4,94,5
2016,4,28,13:00,UTC,1013.6,85,0,10.1,87,4.3
2016,4,28,14:00,UTC,1013.2,82,0,10.5,96,5.3
2016,4,28,15:00,UTC,1012.9,86,0,10.2,93,4.6
2016,4,28,16:00,UTC,1012.2,92,0.1,10.5,89,5.6
2016,4,28,17:00,UTC,1011.5,95,3.3,10.3,95,3.9
2016,4,28,18:00,UTC,1011.9,96,1.7,8.5,131,3.5
2016,4,28,19:00,UTC,1012.4,97,4,7.5,144,1.8
2016,4,28,20:00,UTC,1013.3,89,0.3,7.7,227,3
2016,4,28,21:00,UTC,1015.1,91,0.3,5.8,245,4.7
2016,4,28,22:00,UTC,1016.4,88,0,5.1,255,3.9
2016,4,28,23:00,UTC,1017.8,86,0,4.8,257,5.2
2016,4,29,00:00,UTC,1019,84,0,4.9,263,3.4
2016,4,29,01:00,UTC,1020,84,0,5.1,252,2.5
2016,4,29,02:00,UTC,1021,87,0,4.7,224,1.8
2016,4,29,03:00,UTC,1021.9,89,0,4.3,205,2.3
2016,4,29,04:00,UTC,1022.8,90,0,4.5,166,1.7
2016,4,29,05:00,UTC,1023.7,83,0,5.7,147,2.3
2016,4,29,06:00,UTC,1024.5,83,0,6,150,2.8
2016,4,29,07:00,UTC,1025.1,79,0,6.6,150,2.3
2016,4,29,08:00,UTC,1025.6,78,0,7.4,119,1.7
2016,4,29,09:00,UTC,1026.2,77,0,7.5,122,2.5
2016,4,29,10:00,UTC,1026.6,76,0,8.4,142,3.7
2016,4,29,11:00,UTC,1026.7,69,0,9.6,136,3.2
2016,4,29,12:00,UTC,1026.8,67,0,9.3,127,3.8
2016,4,29,13:00,UTC,1026.9,68,0,8.7,130,4.6
2016,4,29,14:00,UTC,1026.9,66,0,9.3,125,4.4
2016,4,29,15:00,UTC,1027,65,0,9.2,156,2.5
2016,4,29,16:00,UTC,1026.9,63,0,8.7,158,2.1
2016,4,29,17:00,UTC,1027,70,0,7.7,154,1.6
2016,4,29,18:00,UTC,1027.3,74,0,6.5,173,1.2
2016,4,29,19:00,UTC,1027.5,82,0,5.5,331,1.2
2016,4,29,20:00,UTC,1027.5,85,0,5.1,311,1.7
2016,4,29,21:00,UTC,1027.7,86,0,4.8,301,1.6
2016,4,29,22:00,UTC,1027.7,85,0,4.5,307,2.3
2016,4,29,23:00,UTC,1027.9,83,0,4.9,324,2.8
2016,4,30,00:00,UTC,1027.8,84,0,5.1,330,3.2
2016,4,30,01:00,UTC,1027.6,85,0,5,331,2.8
2016,4,30,02:00,UTC,1027.5,85,0,4.4,336,2.7
