Timestamp;Mannerheimintie;Mäkelänkatu;Kallio;Vartiokylä;Leppävaara;Tikkurila;Luukki;Lohja;Kirkkonummi;Länsisatama;Pirkkola;Friisilä;Talvikkitie
15/03/2019 08:00;27;64;39;46;33;37;39;20;11;30;12;31;44
15/03/2019 09:00;35;74;37;46;45;46;42;16;13;20;21;47;46
15/03/2019 10:00;46;31;47;52;41;29;53;19;14;26;21;38;32
15/03/2019 11:00;35;55;52;52;33;32;56;13;12;14;21;31;30
15/03/2019 12:00;33;61;48;52;36;33;57;9;8;15;18;35;34
15/03/2019 13:00;35;64;38;44;35;45;55;43;6;26;34;44;45
15/03/2019 14:00;37;60;34;41;39;42;50;25;15;26;28;38;46
15/03/2019 15:00;32;65;33;40;43;52;46;25;11;23;28;41;41
15/03/2019 16:00;37;73;33;38;45;46;43;23;11;27;41;46;49
15/03/2019 17:00;40;64;36;35;52;53;41;28;14;26;44;53;43
15/03/2019 18:00;47;71;56;38;61;51;37;29;28;46;40;60;50
15/03/2019 19:00;32;60;37;40;58;43;31;47;26;18;40;53;43
15/03/2019 20:00;40;53;40;40;57;35;32;57;37;20;45;51;39
15/03/2019 21:00;42;44;35;43;40;31;33;56;41;21;49;52;34
15/03/2019 22:00;59;43;48;44;52;30;34;55;26;18;51;53;29
15/03/2019 23:00;55;43;55;51;34;31;36;52;18;31;51;53;29
15/03/2019 24:00;66;47;56;53;29;29;38;50;16;31;49;52;33
16/03/2019 01:00;60;48;56;54;35;35;51;49;24;30;46;51;40
16/03/2019 02:00;59;48;55;53;32;50;52;45;38;44;52;52;54
16/03/2019 03:00;57;56;54;52;44;56;49;45;31;55;57;58;59
16/03/2019 04:00;59;58;57;59;55;58;51;43;39;57;59;61;59
16/03/2019 05:00;58;57;56;54;61;57;54;37;35;57;59;62;59
16/03/2019 06:00;57;58;57;55;58;57;52;40;41;57;60;63;60
16/03/2019 07:00;57;59;61;56;58;59;51;46;38;58;61;63;61
16/03/2019 08:00;58;59;62;53;57;60;53;51;38;59;61;64;61
16/03/2019 09:00;40;60;60;58;59;61;55;53;40;60;61;64;63
16/03/2019 10:00;55;59;56;56;55;59;52;53;38;57;58;61;60
16/03/2019 11:00;58;56;54;55;52;58;51;54;41;55;54;58;58
16/03/2019 12:00;40;56;65;55;54;55;47;53;33;54;54;57;56
16/03/2019 13:00;55;55;53;52;51;56;48;51;31;53;54;57;58
16/03/2019 14:00;53;54;53;52;54;55;46;49;32;53;53;58;57
16/03/2019 15:00;53;55;58;53;55;55;51;50;25;53;52;57;56
16/03/2019 16:00;53;56;53;54;55;55;47;53;23;53;53;56;57
16/03/2019 17:00;53;54;53;54;57;55;47;54;28;54;54;58;56
16/03/2019 18:00;56;56;52;51;56;56;51;55;26;54;59;57;57
16/03/2019 19:00;55;55;52;49;63;54;46;56;26;55;70;57;56
16/03/2019 20:00;59;56;52;46;60;54;40;56;34;54;60;59;54
16/03/2019 21:00;56;56;53;45;52;55;41;57;34;54;55;57;58
16/03/2019 22:00;57;54;51;46;49;55;43;53;31;51;52;56;57
16/03/2019 23:00;59;54;50;44;44;54;49;54;20;51;53;56;55
16/03/2019 24:00;69;54;51;41;50;53;51;51;27;52;54;57;55
17/03/2019 01:00;60;55;52;44;52;52;53;38;38;53;56;58;53
17/03/2019 02:00;55;52;44;41;45;51;38;24;29;47;52;57;53
17/03/2019 03:00;46;50;37;39;41;49;34;24;21;37;50;54;51
17/03/2019 04:00;53;37;31;27;43;44;32;21;19;33;44;43;44
17/03/2019 05:00;32;34;25;24;31;31;31;20;16;16;26;35;31
17/03/2019 06:00;38;29;30;22;21;20;28;25;20;19;19;29;21
17/03/2019 07:00;32;31;23;22;21;23;24;22;13;21;22;28;25
17/03/2019 08:00;34;27;33;31;15;22;26;28;6;30;24;29;25
17/03/2019 09:00;10;30;36;33;21;25;34;13;5;24;25;27;23
17/03/2019 10:00;18;31;34;38;21;24;39;16;8;25;21;23;22
17/03/2019 11:00;35;28;30;35;19;19;42;11;10;24;20;23;25
17/03/2019 12:00;29;29;32;37;23;15;42;11;9;14;22;26;15
17/03/2019 13:00;21;33;40;39;15;11;40;14;12;4;17;23;13
17/03/2019 14:00;15;39;46;44;16;11;45;11;12;2;13;18;12
17/03/2019 15:00;35;41;51;50;19;14;50;9;8;6;8;22;12
17/03/2019 16:00;47;46;55;52;16;24;52;8;7;12;8;15;20
17/03/2019 17:00;31;49;57;55;18;22;54;8;6;67;8;15;19
17/03/2019 18:00;29;48;55;54;25;15;50;7;5;33;9;15;12
17/03/2019 19:00;14;48;54;52;16;13;51;7;7;31;9;17;10
17/03/2019 20:00;17;45;53;53;16;15;52;8;10;6;12;13;13
17/03/2019 21:00;13;44;48;53;20;10;51;9;10;5;19;23;10
17/03/2019 22:00;27;49;53;52;13;6;50;7;8;12;14;15;9
17/03/2019 23:00;31;49;52;51;13;10;50;8;9;13;14;14;11
17/03/2019 24:00;53;46;51;50;19;16;47;18;4;15;13;15;17
18/03/2019 01:00;27;41;46;48;17;14;50;25;4;11;20;16;12
18/03/2019 02:00;9;42;45;45;10;15;47;24;7;9;15;20;11
18/03/2019 03:00;19;44;47;46;11;14;48;27;14;6;14;20;9
18/03/2019 04:00;21;52;55;53;22;13;53;21;14;14;16;23;12
18/03/2019 05:00;21;56;62;65;13;20;58;18;11;22;20;21;20
18/03/2019 06:00;28;53;64;67;14;21;62;15;22;27;20;18;17
18/03/2019 07:00;30;47;59;62;25;24;63;15;18;49;18;26;19
18/03/2019 08:00;36;61;55;60;33;31;62;15;21;34;19;36;39
18/03/2019 09:00;32;67;56;60;46;48;62;15;28;23;18;32;49
18/03/2019 10:00;34;63;53;62;28;43;61;14;20;30;17;27;46
18/03/2019 11:00;33;54;59;61;24;44;61;14;17;24;17;24;49
18/03/2019 12:00;36;48;56;60;33;35;61;12;19;27;16;19;40
18/03/2019 13:00;34;50;60;61;24;37;63;11;12;24;16;20;39
18/03/2019 14:00;45;55;54;60;29;26;63;10;13;21;21;28;35
18/03/2019 15:00;44;67;55;60;35;40;63;10;15;28;18;35;40
18/03/2019 16:00;50;71;51;57;36;42;63;9;21;31;16;42;46
18/03/2019 17:00;46;64;53;59;48;49;63;10;17;41;23;34;47
18/03/2019 18:00;42;64;52;60;35;41;61;11;10;29;14;26;49
18/03/2019 19:00;43;58;50;58;37;38;60;11;6;36;17;29;50
18/03/2019 20:00;37;52;54;56;29;29;60;10;14;24;19;23;39
18/03/2019 21:00;41;49;55;58;42;23;56;10;8;15;15;28;25
18/03/2019 22:00;33;52;57;58;24;21;54;9;4;29;16;24;21
18/03/2019 23:00;34;56;60;60;20;17;53;9;16;17;18;18;17
18/03/2019 24:00;20;55;61;59;20;19;55;9;11;18;17;18;22
19/03/2019 01:00;13;56;60;58;14;18;53;9;6;17;15;16;17
19/03/2019 02:00;41;53;56;55;10;19;53;8;7;18;16;17;23
19/03/2019 03:00;22;51;54;55;15;17;51;10;10;12;16;20;18
19/03/2019 04:00;20;50;54;53;19;22;50;9;14;20;20;22;22
19/03/2019 05:00;20;50;55;52;13;20;48;9;4;23;21;27;23
19/03/2019 06:00;26;39;52;50;19;20;46;9;13;20;19;31;22
19/03/2019 07:00;24;64;46;46;51;34;45;15;14;27;19;55;31
19/03/2019 08:00;27;75;41;37;57;57;42;33;22;22;31;72;57
19/03/2019 09:00;36;78;36;40;50;51;46;45;22;45;34;64;53
19/03/2019 10:00;44;78;49;36;51;52;49;42;18;53;26;59;55
19/03/2019 11:00;24;74;47;32;43;51;45;21;15;43;28;53;52
19/03/2019 12:00;19;64;35;33;40;44;49;13;10;38;24;49;51
19/03/2019 13:00;39;60;43;24;29;36;46;30;12;24;16;39;28
19/03/2019 14:00;57;58;44;18;24;34;44;20;11;21;20;24;36
19/03/2019 15:00;51;62;39;37;27;23;41;14;7;32;20;25;25
19/03/2019 16:00;54;58;35;36;28;20;42;11;10;42;18;17;26
19/03/2019 17:00;58;49;31;33;35;27;41;23;13;44;23;23;32
19/03/2019 18:00;58;52;30;32;36;28;40;20;13;52;27;18;31
19/03/2019 19:00;53;52;31;28;28;34;40;24;9;37;27;22;33
19/03/2019 20:00;40;47;33;30;22;25;41;22;8;23;20;21;31
19/03/2019 21:00;30;33;36;34;21;28;43;33;5;17;17;26;23
19/03/2019 22:00;35;36;39;41;19;19;44;32;5;16;19;27;18
19/03/2019 23:00;32;34;42;43;16;22;44;53;4;20;22;27;22
19/03/2019 24:00;36;35;44;44;19;20;43;49;4;18;23;27;17
20/03/2019 01:00;32;40;45;43;21;18;46;52;2;19;21;25;21
20/03/2019 02:00;53;43;50;45;16;22;49;52;3;15;23;22;19
20/03/2019 03:00;35;47;52;49;18;20;52;43;9;15;18;20;20
20/03/2019 04:00;27;47;54;50;23;18;53;22;13;14;17;21;15
20/03/2019 05:00;19;47;55;54;19;16;53;22;12;15;18;25;15
20/03/2019 06:00;29;53;53;53;27;17;52;15;7;21;22;31;19
20/03/2019 07:00;29;69;48;51;28;32;53;21;9;36;20;35;25
20/03/2019 08:00;28;69;49;50;28;28;55;28;6;27;20;23;35
20/03/2019 09:00;31;79;51;52;27;22;57;27;11;24;21;32;32
20/03/2019 10:00;30;106;53;50;27;23;58;18;12;35;21;37;27
20/03/2019 11:00;54;94;56;55;26;58;59;15;14;22;21;34;37
20/03/2019 12:00;51;86;57;57;32;64;59;17;24;19;17;37;41
20/03/2019 13:00;56;82;53;56;50;61;59;26;16;37;18;56;51
20/03/2019 14:00;56;45;56;59;53;65;60;19;28;51;19;70;65
20/03/2019 15:00;60;51;59;60;52;61;62;9;11;59;17;35;51
20/03/2019 16:00;23;55;57;60;33;27;62;10;14;41;13;39;23
20/03/2019 17:00;21;51;56;59;39;36;59;12;8;31;17;32;28
20/03/2019 18:00;23;60;57;52;41;36;57;13;10;25;14;46;26
20/03/2019 19:00;30;62;51;54;32;33;55;9;9;24;18;39;27
20/03/2019 20:00;24;44;53;53;30;23;56;12;12;12;17;24;20
20/03/2019 21:00;21;49;55;55;23;19;58;17;6;18;15;17;19
20/03/2019 22:00;45;44;55;56;19;20;57;12;7;16;14;20;20
20/03/2019 23:00;50;43;54;55;30;21;55;12;3;17;16;20;20
20/03/2019 24:00;35;43;53;52;16;20;52;11;10;14;23;26;22
21/03/2019 01:00;36;43;51;52;13;25;51;10;10;16;20;18;18
21/03/2019 02:00;31;45;51;48;12;18;45;9;17;12;16;15;15
21/03/2019 03:00;32;47;52;48;20;16;48;9;13;11;13;14;17
21/03/2019 04:00;25;47;52;48;15;16;52;9;7;13;12;13;16
21/03/2019 05:00;24;43;52;48;23;21;50;8;10;15;11;11;18
21/03/2019 06:00;16;42;53;47;12;29;51;9;8;16;10;16;26
21/03/2019 07:00;34;72;48;41;48;56;50;28;25;16;26;46;47
21/03/2019 08:00;47;75;41;40;65;64;51;30;15;48;40;57;70
21/03/2019 09:00;52;78;39;41;49;52;53;27;28;62;33;58;62
21/03/2019 10:00;56;75;39;42;46;43;54;15;16;57;26;61;61
21/03/2019 11:00;46;46;44;46;41;35;57;20;13;26;25;63;39
21/03/2019 12:00;52;68;44;39;29;38;58;15;24;40;17;73;37
21/03/2019 13:00;53;72;44;42;39;37;57;28;22;28;29;66;36
21/03/2019 14:00;51;63;48;47;50;34;56;26;28;21;18;39;37
21/03/2019 15:00;53;61;53;50;50;39;54;26;36;37;25;47;31
21/03/2019 16:00;52;67;52;50;53;44;53;25;50;50;32;51;42
21/03/2019 17:00;54;62;51;50;57;51;53;27;50;54;35;41;45
21/03/2019 18:00;41;57;49;43;54;48;53;26;36;25;32;47;50
21/03/2019 19:00;35;64;41;45;52;49;54;19;23;36;42;49;46
21/03/2019 20:00;36;51;44;44;49;34;50;32;14;25;34;28;36
21/03/2019 21:00;32;48;48;45;30;31;50;22;14;24;27;25;32
21/03/2019 22:00;45;38;51;51;25;31;51;29;21;27;27;28;30
21/03/2019 23:00;38;48;55;54;29;27;53;28;18;21;25;26;26
21/03/2019 24:00;44;53;59;58;33;28;60;19;18;25;17;18;17
22/03/2019 01:00;51;62;66;65;26;11;66;24;11;9;13;14;7
22/03/2019 02:00;49;65;69;68;24;18;67;26;28;12;15;15;19
22/03/2019 03:00;54;66;70;68;26;29;68;31;14;22;16;19;28
22/03/2019 04:00;61;66;69;68;26;26;68;31;21;52;17;24;25
22/03/2019 05:00;54;64;69;68;23;30;67;31;14;55;17;33;29
22/03/2019 06:00;54;61;67;67;28;35;67;50;20;56;21;26;31
22/03/2019 07:00;63;56;64;65;36;42;66;56;29;65;25;43;32
22/03/2019 08:00;71;64;61;64;47;70;66;74;46;82;39;77;51
22/03/2019 09:00;76;78;63;65;57;78;66;62;56;96;45;96;58
22/03/2019 10:00;82;77;67;66;63;81;67;59;55;95;32;84;63
22/03/2019 11:00;84;79;66;66;63;85;67;61;47;82;36;88;71
22/03/2019 12:00;85;74;67;67;64;89;68;59;59;84;30;102;85
22/03/2019 13:00;88;77;68;68;64;100;68;80;52;85;29;82;95
22/03/2019 14:00;87;72;66;68;64;91;68;62;56;83;33;77;95
22/03/2019 15:00;83;69;68;68;66;81;69;65;59;83;30;74;92
22/03/2019 16:00;84;66;68;69;68;81;69;68;68;81;34;75;90
22/03/2019 17:00;80;70;67;69;62;73;68;74;73;89;43;79;84
22/03/2019 18:00;70;66;65;65;66;76;67;75;68;91;45;79;82
22/03/2019 19:00;62;74;64;53;76;81;64;81;75;70;72;87;92
22/03/2019 20:00;59;76;63;53;87;78;63;78;83;61;70;115;80
22/03/2019 21:00;66;79;61;46;160;84;54;80;94;61;74;141;99
22/03/2019 22:00;74;77;53;41;247;102;51;66;77;70;86;116;120
22/03/2019 23:00;66;61;58;49;158;110;47;65;67;72;53;113;106
22/03/2019 24:00;65;51;56;51;107;95;49;39;50;26;50;114;82
23/03/2019 01:00;62;49;55;52;114;77;44;34;51;27;48;56;73
23/03/2019 02:00;59;49;57;46;82;60;54;25;34;31;35;52;56
23/03/2019 03:00;50;47;52;54;64;36;56;16;32;27;20;44;42
23/03/2019 04:00;47;54;60;56;53;22;57;14;33;15;20;21;24
23/03/2019 05:00;28;51;57;59;41;17;60;15;34;38;19;19;17
23/03/2019 06:00;32;54;60;60;32;20;61;16;22;27;18;21;17
23/03/2019 07:00;43;54;60;62;29;18;62;31;23;53;17;54;16
23/03/2019 08:00;52;69;61;64;37;26;65;22;22;60;19;74;52
23/03/2019 09:00;41;67;60;63;52;57;66;35;25;61;29;74;58
23/03/2019 10:00;45;72;63;61;59;64;65;28;34;72;32;83;72
23/03/2019 11:00;57;58;63;61;57;68;62;15;33;78;27;57;65
23/03/2019 12:00;41;49;58;59;50;50;60;15;31;51;23;26;57
23/03/2019 13:00;26;45;52;55;33;27;56;17;25;31;19;23;46
23/03/2019 14:00;32;44;49;53;18;16;53;16;12;12;17;21;12
23/03/2019 15:00;26;43;46;52;17;19;48;26;14;28;18;23;16
23/03/2019 16:00;27;38;45;45;20;22;43;37;14;20;20;30;16
23/03/2019 17:00;33;36;43;33;26;26;42;40;18;41;40;46;34
23/03/2019 18:00;38;32;41;29;31;26;47;40;15;30;47;51;31
23/03/2019 19:00;38;41;40;30;31;32;48;35;14;24;51;52;31
23/03/2019 20:00;48;37;43;29;34;31;49;40;18;13;51;50;28
23/03/2019 21:00;22;35;46;33;28;32;48;42;11;4;47;41;28
23/03/2019 22:00;44;36;48;39;26;29;47;35;22;19;43;40;28
23/03/2019 23:00;44;38;46;37;30;20;45;27;5;5;40;38;18
23/03/2019 24:00;41;39;47;33;27;20;43;21;10;6;38;38;17
24/03/2019 01:00;35;43;52;33;25;22;50;15;19;15;34;31;18
24/03/2019 02:00;40;43;55;54;27;13;52;13;21;11;20;20;10
24/03/2019 03:00;27;50;58;57;27;9;56;11;19;7;15;16;9
24/03/2019 04:00;31;50;58;57;20;15;57;11;20;6;14;15;10
24/03/2019 05:00;39;49;58;58;15;15;58;9;14;11;13;13;12
24/03/2019 06:00;22;53;59;60;17;11;60;9;13;10;11;12;9
24/03/2019 07:00;21;54;61;62;16;10;62;9;7;8;10;10;7
24/03/2019 08:00;30;57;64;64;12;8;65;9;5;29;9;9;4
24/03/2019 09:00;14;59;67;67;10;14;67;13;11;45;9;9;5
24/03/2019 10:00;15;60;70;69;12;9;69;22;19;11;12;15;15
24/03/2019 11:00;66;60;70;69;21;21;69;36;15;21;15;43;29
24/03/2019 12:00;77;60;70;69;36;45;69;41;40;34;21;52;37
24/03/2019 13:00;72;64;70;69;51;52;69;38;55;51;26;59;47
24/03/2019 14:00;71;67;70;69;55;55;69;51;53;55;27;60;51
24/03/2019 15:00;69;72;70;69;57;59;69;47;55;56;35;57;49
24/03/2019 16:00;66;75;70;69;60;59;69;53;59;61;32;57;50
24/03/2019 17:00;61;76;69;69;60;53;69;41;54;69;32;50;51
24/03/2019 18:00;58;69;68;67;62;54;68;54;53;66;46;47;51
24/03/2019 19:00;54;64;65;65;64;59;67;58;56;59;51;72;46
24/03/2019 20:00;54;62;60;63;74;86;63;59;61;57;52;94;62
24/03/2019 21:00;43;64;59;60;77;93;60;34;61;36;47;75;61
24/03/2019 22:00;51;51;59;60;67;78;54;16;51;39;32;70;55
24/03/2019 23:00;40;50;58;59;55;57;52;14;39;21;31;40;46
24/03/2019 24:00;48;48;59;58;46;39;59;15;24;13;19;19;31
25/03/2019 01:00;27;51;58;57;30;34;53;13;18;18;17;18;24
25/03/2019 02:00;51;53;57;56;27;27;52;13;17;13;16;19;21
25/03/2019 03:00;44;52;55;43;21;29;47;13;18;20;15;18;23
25/03/2019 04:00;31;50;54;29;27;42;42;16;27;10;15;18;20
25/03/2019 05:00;31;43;54;34;29;37;41;16;28;21;15;43;27
25/03/2019 06:00;30;38;51;42;31;40;41;19;25;26;16;59;34
25/03/2019 07:00;54;77;39;36;57;55;43;24;31;25;33;61;54
25/03/2019 08:00;57;79;47;44;59;67;46;28;57;52;50;34;65
25/03/2019 09:00;53;82;50;47;54;69;50;37;54;57;54;59;62
25/03/2019 10:00;59;79;54;48;61;82;52;37;55;73;42;54;80
25/03/2019 11:00;69;81;62;40;79;86;57;51;56;54;39;77;76
25/03/2019 12:00;75;71;62;53;81;78;25;28;62;60;44;90;70
25/03/2019 13:00;83;69;68;63;68;90;6;16;43;77;21;58;88
25/03/2019 14:00;73;52;56;60;21;31;1;10;23;55;12;13;28
25/03/2019 15:00;59;48;52;56;23;23;60;14;12;52;14;39;21
25/03/2019 16:00;68;68;55;54;41;23;59;62;54;61;19;83;30
25/03/2019 17:00;62;66;55;55;78;42;58;63;81;72;29;88;44
25/03/2019 18:00;61;57;52;52;80;40;57;58;70;58;22;92;38
25/03/2019 19:00;56;53;56;51;65;23;58;38;53;72;19;70;27
25/03/2019 20:00;51;46;54;53;40;27;54;51;7;59;18;25;33
25/03/2019 21:00;44;41;53;53;34;18;53;27;9;17;15;15;20
25/03/2019 22:00;39;43;52;52;25;21;52;36;11;30;13;11;22
25/03/2019 23:00;35;44;53;52;19;20;53;17;10;22;11;10;17
25/03/2019 24:00;25;46;55;53;24;15;55;45;10;9;14;9;12
26/03/2019 01:00;24;52;57;55;14;16;56;8;31;18;8;8;15
26/03/2019 02:00;32;54;59;58;8;10;57;9;17;10;8;8;7
26/03/2019 03:00;20;54;58;59;9;11;55;8;12;6;8;9;12
26/03/2019 04:00;24;54;57;57;6;8;53;8;11;2;8;9;7
26/03/2019 05:00;17;46;55;55;12;9;51;10;6;3;9;9;8
26/03/2019 06:00;27;45;50;49;27;15;47;26;15;22;12;24;16
26/03/2019 07:00;63;69;37;40;59;38;47;55;60;49;23;41;47
26/03/2019 08:00;83;69;53;44;48;63;44;32;72;56;32;32;68
26/03/2019 09:00;74;60;61;57;72;80;59;60;64;62;47;18;72
26/03/2019 10:00;89;66;70;65;87;84;67;65;58;72;42;23;66
26/03/2019 11:00;47;70;72;66;84;86;67;60;69;70;34;47;72
26/03/2019 12:00;89;74;72;68;79;93;68;60;67;73;27;55;88
26/03/2019 13:00;86;71;72;67;76;99;68;79;65;76;25;53;90
26/03/2019 14:00;83;70;75;67;80;104;69;69;70;77;31;55;94
26/03/2019 15:00;78;67;70;68;80;91;69;76;65;76;28;52;91
26/03/2019 16:00;79;63;69;67;76;88;68;76;63;67;31;55;88
26/03/2019 17:00;80;63;68;67;75;83;68;67;74;76;36;65;94
26/03/2019 18:00;78;65;64;66;75;84;67;55;61;78;33;80;98
26/03/2019 19:00;75;63;61;64;76;79;65;59;61;71;45;80;109
26/03/2019 20:00;85;72;61;55;92;80;63;81;75;65;88;107;102
26/03/2019 21:00;83;87;62;50;135;82;59;125;118;61;81;89;81
26/03/2019 22:00;82;76;61;51;193;75;54;85;79;63;77;137;68
26/03/2019 23:00;85;77;56;42;204;68;52;60;73;61;83;152;70
26/03/2019 24:00;80;67;55;37;127;71;53;30;59;52;59;79;62
27/03/2019 01:00;69;59;57;46;93;55;50;38;40;40;43;62;57
27/03/2019 02:00;64;51;58;44;81;54;47;36;28;36;33;59;51
27/03/2019 03:00;57;51;56;44;67;50;49;22;40;33;30;51;53
27/03/2019 04:00;46;50;56;53;56;28;48;14;44;27;21;39;43
27/03/2019 05:00;40;44;54;52;55;31;47;14;43;20;22;50;50
27/03/2019 06:00;51;52;50;48;63;48;46;26;53;22;20;20;71
27/03/2019 07:00;73;69;50;40;91;60;45;54;75;54;45;45;84
27/03/2019 08:00;76;72;59;34;103;83;46;74;90;61;53;71;76
27/03/2019 09:00;70;69;71;38;91;105;56;106;78;75;69;96;81
27/03/2019 10:00;84;86;81;46;97;100;58;91;77;80;69;134;83
27/03/2019 11:00;83;94;79;53;92;82;60;67;63;75;63;264;82
27/03/2019 12:00;77;101;78;50;89;89;59;67;62;68;70;249;89
27/03/2019 13:00;73;108;73;39;103;94;61;72;47;58;63;260;86
27/03/2019 14:00;59;85;56;54;89;104;62;70;51;41;49;195;94
27/03/2019 15:00;53;83;54;56;88;91;63;62;48;44;43;166;82
27/03/2019 16:00;55;81;55;57;91;94;63;64;56;54;62;157;84
27/03/2019 17:00;56;79;51;52;91;100;62;60;55;53;56;152;79
27/03/2019 18:00;52;69;53;51;93;91;63;68;53;39;56;177;77
27/03/2019 19:00;47;63;55;48;94;91;62;53;54;31;61;149;74
27/03/2019 20:00;41;56;57;46;88;88;61;58;55;23;68;142;75
27/03/2019 21:00;30;51;55;50;82;91;58;21;64;23;50;101;73
27/03/2019 22:00;38;51;51;55;76;66;55;18;53;22;35;43;61
27/03/2019 23:00;52;45;55;55;64;56;56;14;34;22;25;31;55
27/03/2019 24:00;36;40;54;55;57;52;51;14;21;22;18;24;42
28/03/2019 01:00;33;44;54;50;43;41;46;14;18;15;18;19;32
28/03/2019 02:00;57;43;53;45;34;33;44;13;28;25;18;20;26
28/03/2019 03:00;51;43;51;41;29;28;43;13;24;9;18;18;22
28/03/2019 04:00;54;44;49;47;30;24;42;13;19;10;17;17;18
28/03/2019 05:00;11;40;48;42;31;18;35;12;17;13;17;37;21
28/03/2019 06:00;23;41;42;24;48;41;35;14;15;21;17;54;41
28/03/2019 07:00;38;81;34;20;64;62;30;24;33;29;20;69;61
28/03/2019 08:00;48;78;44;39;65;63;30;27;47;45;47;56;59
28/03/2019 09:00;56;83;52;49;59;56;35;26;71;53;58;47;61
28/03/2019 10:00;58;84;52;48;67;76;51;28;62;59;53;76;72
28/03/2019 11:00;55;77;58;39;95;73;58;59;59;33;55;125;72
28/03/2019 12:00;60;81;63;52;96;79;66;79;59;27;52;110;88
28/03/2019 13:00;59;80;63;47;86;81;68;85;53;51;55;155;77
28/03/2019 14:00;61;81;52;46;86;90;68;72;40;37;55;118;75
28/03/2019 15:00;61;76;NoData;51;83;93;70;82;32;31;45;145;83
28/03/2019 16:00;64;78;48;48;85;105;72;79;52;42;56;160;82
28/03/2019 17:00;63;75;51;46;92;121;65;72;57;56;64;141;78
28/03/2019 18:00;61;69;60;47;94;111;65;66;55;52;65;129;83
28/03/2019 19:00;53;57;56;42;87;100;66;58;50;45;53;112;76
28/03/2019 20:00;41;58;59;53;82;81;64;63;43;30;53;67;67
28/03/2019 21:00;34;53;60;60;76;69;64;21;50;20;51;53;58
28/03/2019 22:00;51;46;55;59;69;57;63;17;51;21;38;36;52
28/03/2019 23:00;54;51;58;59;59;43;61;16;37;17;19;25;40
28/03/2019 24:00;33;48;57;59;51;35;59;13;21;8;18;16;28
29/03/2019 01:00;38;45;56;55;45;31;58;14;30;15;16;18;22
29/03/2019 02:00;27;49;55;55;35;40;57;11;19;8;13;18;22
29/03/2019 03:00;38;50;55;52;29;21;54;11;23;5;12;16;13
29/03/2019 04:00;32;51;56;48;24;12;52;12;23;11;12;16;28
29/03/2019 05:00;33;49;55;51;26;17;54;12;22;25;13;16;16
29/03/2019 06:00;22;40;53;50;19;21;55;32;18;16;15;23;14
29/03/2019 07:00;42;73;46;43;52;43;54;50;16;42;17;61;28
29/03/2019 08:00;38;72;43;42;56;46;55;24;18;40;24;55;43
29/03/2019 09:00;42;75;44;42;38;39;57;17;14;30;23;63;41
29/03/2019 10:00;39;66;47;50;66;56;60;47;27;38;31;76;55
29/03/2019 11:00;58;65;57;45;77;75;62;80;51;37;52;83;68
29/03/2019 12:00;64;68;63;48;79;81;63;94;56;44;44;85;73
29/03/2019 13:00;65;70;64;52;80;85;64;96;61;55;51;88;64
29/03/2019 14:00;75;75;66;57;79;87;65;78;62;41;45;83;68
29/03/2019 15:00;78;73;66;59;78;90;65;70;60;52;46;82;70
29/03/2019 16:00;84;75;64;56;81;79;63;76;61;50;55;81;73
29/03/2019 17:00;71;73;65;50;86;85;64;83;64;60;53;101;65
29/03/2019 18:00;59;68;61;50;89;87;63;89;59;52;56;124;71
29/03/2019 19:00;53;56;58;53;83;71;61;67;52;42;61;86;66
29/03/2019 20:00;50;55;56;54;82;79;60;31;49;35;50;62;69
29/03/2019 21:00;42;53;53;56;66;57;59;35;56;27;29;54;54
29/03/2019 22:00;54;49;54;59;55;50;56;32;53;42;30;52;46
29/03/2019 23:00;54;51;55;59;54;52;58;30;50;27;31;46;42
29/03/2019 24:00;52;51;56;57;55;36;58;33;38;23;32;52;33
30/03/2019 01:00;48;47;54;52;37;33;52;28;52;18;33;50;34
30/03/2019 02:00;41;47;55;47;41;34;52;25;53;46;34;40;37
30/03/2019 03:00;37;47;57;51;37;50;50;24;38;42;35;37;42
30/03/2019 04:00;46;46;57;52;34;36;50;26;31;37;33;36;33
30/03/2019 05:00;33;47;56;51;36;32;48;26;26;31;32;35;29
30/03/2019 06:00;49;39;53;48;39;35;45;27;24;26;32;37;34
30/03/2019 07:00;51;40;49;42;35;31;39;29;18;27;37;41;32
30/03/2019 08:00;45;41;47;43;32;35;43;27;25;49;34;36;29
30/03/2019 09:00;16;39;52;53;31;36;60;21;31;42;23;46;28
30/03/2019 10:00;27;50;56;56;56;52;66;53;31;40;31;60;48
30/03/2019 11:00;43;61;62;63;74;65;67;64;49;47;52;64;45
30/03/2019 12:00;52;66;68;69;76;57;70;71;67;77;45;69;46
30/03/2019 13:00;58;71;70;71;75;77;70;67;58;59;37;69;51
30/03/2019 14:00;54;76;70;70;74;69;70;84;69;53;46;72;54
30/03/2019 15:00;55;76;62;68;72;56;70;77;70;44;45;82;57
30/03/2019 16:00;59;73;58;54;74;55;70;71;54;42;43;121;46
30/03/2019 17:00;56;63;55;54;79;76;65;64;54;53;52;88;69
30/03/2019 18:00;51;55;60;48;79;84;62;60;42;48;54;67;77
30/03/2019 19:00;51;52;60;51;78;83;60;38;46;32;48;62;72
30/03/2019 20:00;52;48;61;48;76;79;58;39;52;34;48;58;79
30/03/2019 21:00;54;52;61;52;74;70;55;42;53;32;51;57;67
30/03/2019 22:00;58;53;63;49;63;56;54;40;50;34;53;54;52
