Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen suunta (deg),Tuulen nopeus (m/s)
2015,6,6,12:00,UTC,1022.2,78,1,12.1,145,2.1
2015,6,6,13:00,UTC,1021,74,0,12.3,125,2.7
2015,6,6,14:00,UTC,1020.2,72,0,13,117,2.2
2015,6,6,15:00,UTC,1018.8,66,0,13.3,121,3.3
2015,6,6,16:00,UTC,1017.1,65,0,13.7,136,2.4
2015,6,6,17:00,UTC,1016.2,66,0,13.5,131,3.5
2015,6,6,18:00,UTC,1015,61,0,14.8,170,4
2015,6,6,19:00,UTC,1013.6,71,0,13.8,192,3.7
2015,6,6,20:00,UTC,1012.3,68,0,14.8,195,4.6
2015,6,6,21:00,UTC,1011,64,0,16.3,192,6.2
2015,6,6,22:00,UTC,1010.5,67,0,15.6,211,4.6
2015,6,6,23:00,UTC,1010.5,74,0,14.5,255,4.2
2015,6,7,00:00,UTC,1010.8,81,0,13.5,266,3
2015,6,7,01:00,UTC,1010.7,80,0,13.1,253,3.8
2015,6,7,02:00,UTC,1011,73,0,12.5,277,4.7
2015,6,7,03:00,UTC,1011.2,67,0,12.5,267,3.7
2015,6,7,04:00,UTC,1011.6,61,0,13.2,273,4.5
2015,6,7,05:00,UTC,1011.8,57,0,13.7,271,4.6
2015,6,7,06:00,UTC,1012.1,60,0,14.2,239,3
2015,6,7,07:00,UTC,1012.2,69,0,13,235,5.3
2015,6,7,08:00,UTC,1012.8,70,0,13.5,238,4.5
2015,6,7,09:00,UTC,1012.8,70,0,13.4,238,6.1
2015,6,7,10:00,UTC,1013.3,70,0,12.8,241,8.2
2015,6,7,11:00,UTC,1013.7,68,0,13.5,239,6.2
2015,6,7,12:00,UTC,1014.2,71,0,13,234,5.9
2015,6,7,13:00,UTC,1014.4,67,0,13.9,235,6.2
2015,6,7,14:00,UTC,1014.7,69,0,13.7,236,6.1
2015,6,7,15:00,UTC,1014.5,71,0,13.1,241,5.4
2015,6,7,16:00,UTC,1014.7,68,0,13.6,241,5.6
2015,6,7,17:00,UTC,1014.6,72,0,12.8,249,5.1
2015,6,7,18:00,UTC,1014.4,72,0,12.8,244,3.8
2015,6,7,19:00,UTC,1014.1,81,0,11.4,246,4.3
2015,6,7,20:00,UTC,1014.4,78,0,11.6,262,3.6
2015,6,7,21:00,UTC,1014.8,78,0,11.4,265,4.1
2015,6,7,22:00,UTC,1014.7,78,0,11.4,273,4
2015,6,7,23:00,UTC,1014.9,80,0,10.9,273,2.6
2015,6,8,00:00,UTC,1015,82,0,10.6,275,3.7
2015,6,8,01:00,UTC,1015.1,84,0,10.1,280,3.4
2015,6,8,02:00,UTC,1015.1,86,0,9.7,278,3.5
2015,6,8,03:00,UTC,1015.5,85,0,10,276,3
2015,6,8,04:00,UTC,1015.7,81,0,10.9,289,3.5
2015,6,8,05:00,UTC,1015.9,76,0,12.2,289,2.8
2015,6,8,06:00,UTC,1016,68,0,13.6,240,2.2
2015,6,8,07:00,UTC,1016.4,76,0,13.6,223,3
2015,6,8,08:00,UTC,1016.7,76,0,13.3,236,3.3
2015,6,8,09:00,UTC,1017,74,0,13.4,242,5.3
2015,6,8,10:00,UTC,1017.1,82,0,12.4,239,4.4
2015,6,8,11:00,UTC,1018.1,89,2.9,10.5,329,2.7
2015,6,8,12:00,UTC,1018,84,0.6,11.9,245,3.5
2015,6,8,13:00,UTC,1018.2,83,1.2,11.8,266,3.5
2015,6,8,14:00,UTC,1018.3,86,0.2,11.2,255,2.8
2015,6,8,15:00,UTC,1018.1,74,0,12.5,253,2.8
2015,6,8,16:00,UTC,1018.1,74,0,13.8,252,2.9
2015,6,8,17:00,UTC,1018.3,72,0,14.1,269,3.7
2015,6,8,18:00,UTC,1018.7,45,0,14.5,301,4
2015,6,8,19:00,UTC,1019.4,52,0,13.1,308,4.4
2015,6,8,20:00,UTC,1020.1,58,0,11.9,310,4.9
2015,6,8,21:00,UTC,1020.9,64,0,11,311,4.4
2015,6,8,22:00,UTC,1021.5,73,0,9.9,338,4.6
2015,6,8,23:00,UTC,1022.2,76,0,9.3,348,4.3
2015,6,9,00:00,UTC,1022.9,79,0,8.7,334,4
2015,6,9,01:00,UTC,1023.6,84,0,8.1,337,5
2015,6,9,02:00,UTC,1024.2,83,0,8,349,4.3
2015,6,9,03:00,UTC,1025.1,77,0,8.6,347,4.6
2015,6,9,04:00,UTC,1025.5,69,0,10.4,3,3.7
2015,6,9,05:00,UTC,1025.8,56,0,12.2,12,3.2
2015,6,9,06:00,UTC,1026.1,52,0,13.2,357,3.3
2015,6,9,07:00,UTC,1026.6,37,0,13.8,324,3.5
2015,6,9,08:00,UTC,1026.6,36,0,14.6,322,2.6
2015,6,9,09:00,UTC,1026.6,46,0,13.8,220,2.6
2015,6,9,10:00,UTC,1026.7,55,0,13.5,220,2.7
2015,6,9,11:00,UTC,1026.5,53,0,14.1,216,2.9
2015,6,9,12:00,UTC,1026.5,50,0,14.6,237,3.6
2015,6,9,13:00,UTC,1026,51,0,14.7,241,3.8
2015,6,9,14:00,UTC,1025.6,50,0,14.4,226,3.5
2015,6,9,15:00,UTC,1025.2,60,0,13.5,233,4.5
2015,6,9,16:00,UTC,1024.6,58,0,14.4,228,2.7
2015,6,9,17:00,UTC,1024.5,60,0,14.1,228,1.9
2015,6,9,18:00,UTC,1024.4,41,0,15.3,287,3.4
2015,6,9,19:00,UTC,1024.6,42,0,14.5,293,4.7
2015,6,9,20:00,UTC,1024.9,50,0,13.2,309,4.3
2015,6,9,21:00,UTC,1024.8,47,0,12.2,314,3.7
2015,6,9,22:00,UTC,1024.9,50,0,11.3,308,4.3
2015,6,9,23:00,UTC,1024.9,52,0,10.5,312,4
2015,6,10,00:00,UTC,1024.7,60,0,9.7,305,3
2015,6,10,01:00,UTC,1024.7,63,0,9,304,3.6
2015,6,10,02:00,UTC,1024.6,67,0,8.6,302,3.3
2015,6,10,03:00,UTC,1024.4,63,0,9.5,287,1.9
2015,6,10,04:00,UTC,1023.8,59,0,10.5,279,2.3
2015,6,10,05:00,UTC,1023.2,63,0,11.1,231,2.4
2015,6,10,06:00,UTC,1022.5,73,0,11.1,213,3.4
2015,6,10,07:00,UTC,1021.5,77,0,12,210,3.3
2015,6,10,08:00,UTC,1020.6,75,0,12.8,225,2.5
2015,6,10,09:00,UTC,1019.8,73,0,13.5,238,3.2
2015,6,10,10:00,UTC,1019.2,69,0,14.3,232,2.8
2015,6,10,11:00,UTC,1018.8,62,0,14.8,239,4.4
2015,6,10,12:00,UTC,1018.3,57,0,15.2,232,4.7
2015,6,10,13:00,UTC,1017.6,46,0,15.9,242,5.3
2015,6,10,14:00,UTC,1016.8,52,0,14.9,242,5
2015,6,10,15:00,UTC,1016,60,0,14.2,239,6.1
2015,6,10,16:00,UTC,1015.2,70,0,12.8,246,6.1
2015,6,10,17:00,UTC,1014.7,70,0,12.7,244,5
2015,6,10,18:00,UTC,1014,72,0,12.1,246,5.1
2015,6,10,19:00,UTC,1013.5,74,0,12,255,4.1
2015,6,10,20:00,UTC,1013.3,77,0,11.7,260,3.6
2015,6,10,21:00,UTC,1013.2,80,0,11.5,273,4.3
2015,6,10,22:00,UTC,1013,81,0,11.4,268,3
2015,6,10,23:00,UTC,1012.6,80,0,11.5,260,2.9
2015,6,11,00:00,UTC,1012,81,0,11.5,257,2.7
2015,6,11,01:00,UTC,1011.8,81,0,11.5,278,2.6
2015,6,11,02:00,UTC,1011.5,82,0,11.3,283,2.9
2015,6,11,03:00,UTC,1011.5,82,0,11.4,308,3.4
2015,6,11,04:00,UTC,1011.7,72,0,12.3,322,4.4
2015,6,11,05:00,UTC,1011.5,57,0,12.6,338,4.3
2015,6,11,06:00,UTC,1011.7,54,0,12.5,325,4.8
2015,6,11,07:00,UTC,1011.9,49,0,14,296,4.3
2015,6,11,08:00,UTC,1011.8,42,0,14.7,306,7
2015,6,11,09:00,UTC,1011.9,35,0,15.6,298,6.2
2015,6,11,10:00,UTC,1011.9,33,0,16.1,294,6.3
2015,6,11,11:00,UTC,1011.9,30,0,16.6,313,6.8
2015,6,11,12:00,UTC,1011.7,30,0,17.4,302,6.4
2015,6,11,13:00,UTC,1011.6,28,0,17.1,333,7
2015,6,11,14:00,UTC,1011.9,22,0,17,311,8.9
2015,6,11,15:00,UTC,1012,28,0,17.5,315,6.1
2015,6,11,16:00,UTC,1012.4,30,0,16.2,313,8.4
2015,6,11,17:00,UTC,1012.6,30,0,15.7,314,7.3
2015,6,11,18:00,UTC,1012.8,40,0,15.2,326,6.7
2015,6,11,19:00,UTC,1013.3,46,0,14.2,310,4.1
2015,6,11,20:00,UTC,1013.4,56,0,13.1,292,3
2015,6,11,21:00,UTC,1014,59,0,12.6,282,4.8
2015,6,11,22:00,UTC,1014.2,62,0,11.7,285,3.4
2015,6,11,23:00,UTC,1014.1,63,0,11.1,283,4.2
2015,6,12,00:00,UTC,1013.8,66,0,11,269,3.4
2015,6,12,01:00,UTC,1013.6,75,0,10.5,236,2.3
2015,6,12,02:00,UTC,1013.4,82,0,10.5,239,3.3
2015,6,12,03:00,UTC,1013.1,86,0,10.6,231,2.7
2015,6,12,04:00,UTC,1012.8,90,0.1,10.6,225,1.6
2015,6,12,05:00,UTC,1012.3,90,0,11.1,203,2.9
2015,6,12,06:00,UTC,1012,86,0,11.9,242,2.9
2015,6,12,07:00,UTC,1011.8,82,0,13.4,244,3.7
2015,6,12,08:00,UTC,1011.7,79,0,14.7,259,3.8
2015,6,12,09:00,UTC,1011.5,76,0,15.5,240,4.8
2015,6,12,10:00,UTC,1011.3,68,0,16.5,235,4.5
2015,6,12,11:00,UTC,1010.9,67,0,16.5,247,6.4
2015,6,12,12:00,UTC,1010.7,63,0,17.2,244,5.3
2015,6,12,13:00,UTC,1010.3,59,0,17.5,248,5.8
2015,6,12,14:00,UTC,1010.2,62,0,16.9,228,3
2015,6,12,15:00,UTC,1009.7,68,0,15.7,235,4
2015,6,12,16:00,UTC,1009.6,73,0,14.3,233,3.2
2015,6,12,17:00,UTC,1009.4,77,0,13.8,240,2.7
2015,6,12,18:00,UTC,1009.2,79,0,13.2,234,2.9
2015,6,12,19:00,UTC,1009.6,83,0,12.2,232,2.7
2015,6,12,20:00,UTC,1009.8,82,0,12.8,242,3.5
2015,6,12,21:00,UTC,1010.1,85,0,12.4,275,3.4
2015,6,12,22:00,UTC,1009.9,85,0,12.1,275,3.1
2015,6,12,23:00,UTC,1009.8,89,0,11.3,242,1.8
2015,6,13,00:00,UTC,1009.4,95,0,10.3,248,2.5
2015,6,13,01:00,UTC,1008.8,95,0,11,244,3.3
2015,6,13,02:00,UTC,1008.5,93,0,10.8,241,3.2
2015,6,13,03:00,UTC,1008.2,93,0,10.9,240,3.5
2015,6,13,04:00,UTC,1007.9,92,0,11,236,3.1
2015,6,13,05:00,UTC,1007.7,84,0,12.3,236,4.5
2015,6,13,06:00,UTC,1007.5,79,0,13.7,240,4.9
2015,6,13,07:00,UTC,1007.2,75,0,14.9,240,2.9
2015,6,13,08:00,UTC,1007.3,72,0,15.3,234,3.1
2015,6,13,09:00,UTC,1006.9,58,0,16.6,235,4.9
2015,6,13,10:00,UTC,1006.7,56,0,17.9,226,2.8
2015,6,13,11:00,UTC,1006.2,48,0,18.7,241,3
2015,6,13,12:00,UTC,1006,50,0,20,232,3.5
2015,6,13,13:00,UTC,1005.3,46,0,20.6,241,3.7
2015,6,13,14:00,UTC,1005,40,0,20.9,244,3.4
2015,6,13,15:00,UTC,1004.6,36,0,20.4,243,5.3
2015,6,13,16:00,UTC,1004.2,48,0,18.9,239,4.2
2015,6,13,17:00,UTC,1004,54,0,18.4,233,1.9
2015,6,13,18:00,UTC,1003.9,64,0,16.2,232,2.7
2015,6,13,19:00,UTC,1003.9,81,0,13.3,239,1.8
2015,6,13,20:00,UTC,1004.1,82,0,13.5,238,0.9
2015,6,13,21:00,UTC,1004.3,80,0,14.5,307,2
2015,6,13,22:00,UTC,1004.6,83,0,14.4,290,1.5
2015,6,13,23:00,UTC,1004.4,86,0,14.1,309,1.6
2015,6,14,00:00,UTC,1004.6,89,0,12.8,333,1.5
2015,6,14,01:00,UTC,1004.2,92,0,12.1,356,1.6
2015,6,14,02:00,UTC,1003.8,64,0,14.4,38,2
2015,6,14,03:00,UTC,1003.3,66,0,14.5,73,1.8
2015,6,14,04:00,UTC,1003.3,66,0,14.5,85,1.8
2015,6,14,05:00,UTC,1003.6,76,0.3,13.6,92,0.8
2015,6,14,06:00,UTC,1004,93,1.9,12.5,0,0
2015,6,14,07:00,UTC,1003.6,94,1.7,12.1,99,1.6
2015,6,14,08:00,UTC,1002.9,95,0.4,12.7,110,2.5
2015,6,14,09:00,UTC,1002.4,94,0.1,13,119,3.3
2015,6,14,10:00,UTC,1002.1,91,0,12.2,125,3.7
2015,6,14,11:00,UTC,1002.1,96,0.2,11.7,136,2.5
2015,6,14,12:00,UTC,1001.5,96,1.3,12,145,2.3
2015,6,14,13:00,UTC,1001.3,98,2.5,11.1,151,2.6
2015,6,14,14:00,UTC,1000,99,2.9,11.4,115,2.7
2015,6,14,15:00,UTC,998.8,99,1.3,11.6,114,3
2015,6,14,16:00,UTC,998.4,99,0.6,10.9,125,3.2
2015,6,14,17:00,UTC,997.8,100,0,11.3,121,1.9
2015,6,14,18:00,UTC,997.4,100,0,11.5,154,1.6
2015,6,14,19:00,UTC,997.4,100,0,11.1,229,2.9
2015,6,14,20:00,UTC,997.6,100,0,11.1,242,4.4
2015,6,14,21:00,UTC,997.6,100,0,11.1,235,3.1
2015,6,14,22:00,UTC,997.8,100,0,11,244,4.1
2015,6,14,23:00,UTC,998.2,98,0,11.4,241,4.1
2015,6,15,00:00,UTC,998.7,97,0,11.1,242,3.8
2015,6,15,01:00,UTC,998.9,91,0,10.9,257,3.5
2015,6,15,02:00,UTC,998.7,93,0,10.8,277,3
2015,6,15,03:00,UTC,998.8,98,0,10.2,242,3.3
2015,6,15,04:00,UTC,998.9,95,0,10.8,257,3.1
2015,6,15,05:00,UTC,999.4,93,0,11.1,245,2.5
2015,6,15,06:00,UTC,999.7,84,0,11.8,304,3.5
2015,6,15,07:00,UTC,1000.2,78,0,12.2,308,4.1
2015,6,15,08:00,UTC,1001.4,76,0,12.1,311,5.2
2015,6,15,09:00,UTC,1002.2,69,0,12.6,309,5.5
2015,6,15,10:00,UTC,1003.5,67,0,12.4,310,5.3
2015,6,15,11:00,UTC,1004.2,63,0,13,308,5.2
2015,6,15,12:00,UTC,1005,58,0,13.6,299,4
2015,6,15,13:00,UTC,1005.7,69,0,12.8,291,5.2
2015,6,15,14:00,UTC,1006,72,0,12.5,244,4.1
2015,6,15,15:00,UTC,1006.2,44,0,14.7,314,7.2
2015,6,15,16:00,UTC,1006.8,43,0,13.8,317,7
2015,6,15,17:00,UTC,1007.4,46,0,13,297,6.4
2015,6,15,18:00,UTC,1007.7,46,0,12.7,297,5
2015,6,15,19:00,UTC,1008.1,51,0,12,290,3.5
2015,6,15,20:00,UTC,1008.6,57,0,11.3,275,3.2
2015,6,15,21:00,UTC,1009,63,0,10.5,275,4.3
2015,6,15,22:00,UTC,1009.5,71,0,10.1,276,4.3
2015,6,15,23:00,UTC,1009.8,73,0,9.8,279,4.2
2015,6,16,00:00,UTC,1009.9,74,0,9.6,283,4.2
2015,6,16,01:00,UTC,1010,77,0,9.2,283,3.9
2015,6,16,02:00,UTC,1010.2,74,0,9.3,282,4.1
2015,6,16,03:00,UTC,1010.3,72,0,9.7,278,4.3
2015,6,16,04:00,UTC,1010.3,67,0,10.7,284,4.5
2015,6,16,05:00,UTC,1010.3,59,0,11.5,293,5.3
2015,6,16,06:00,UTC,1010.4,59,0,12,279,5.7
2015,6,16,07:00,UTC,1010.2,52,0,13.1,299,5.6
2015,6,16,08:00,UTC,1010.7,43,0,13.3,295,6.7
2015,6,16,09:00,UTC,1010.9,42,0,13.9,282,6.9
2015,6,16,10:00,UTC,1011,43,0,13.6,303,4.7
2015,6,16,11:00,UTC,1011.1,43,0,13.5,297,5.7
2015,6,16,12:00,UTC,1011.3,43,0,13.2,298,6
2015,6,16,13:00,UTC,1011.6,43,0,13.2,301,7
2015,6,16,14:00,UTC,1011.8,40,0,14,297,7.3
2015,6,16,15:00,UTC,1011.8,43,0,13.9,308,7
2015,6,16,16:00,UTC,1012.2,43,0,13.2,311,7.4
2015,6,16,17:00,UTC,1012.3,41,0,13.4,313,6.3
2015,6,16,18:00,UTC,1012.6,43,0,12.8,306,5.3
2015,6,16,19:00,UTC,1013,44,0,12.2,312,4.8
2015,6,16,20:00,UTC,1013.4,48,0,11.3,293,3.5
2015,6,16,21:00,UTC,1013.7,56,0,10,282,3
2015,6,16,22:00,UTC,1013.9,57,0,10,296,3.9
2015,6,16,23:00,UTC,1014.1,63,0,9.5,286,3.3
2015,6,17,00:00,UTC,1014.2,67,0,8.8,296,4.1
2015,6,17,01:00,UTC,1014.5,73,0,8.5,296,4.2
2015,6,17,02:00,UTC,1014.5,75,0,8.3,290,4.3
2015,6,17,03:00,UTC,1014.6,75,0,8.5,296,3.9
2015,6,17,04:00,UTC,1014.7,72,0,9.6,300,4.5
2015,6,17,05:00,UTC,1014.7,62,0,11.5,304,4.6
2015,6,17,06:00,UTC,1014.7,52,0,12.6,295,5.1
2015,6,17,07:00,UTC,1014.6,45,0,13.6,296,5
2015,6,17,08:00,UTC,1014.4,42,0,13.7,302,5.5
2015,6,17,09:00,UTC,1014.1,41,0,14.2,299,4.7
2015,6,17,10:00,UTC,1013.8,50,0,14.9,244,3.5
2015,6,17,11:00,UTC,1013.5,58,0,12.8,239,4.1
2015,6,17,12:00,UTC,1013.3,57,0,13.5,241,4.8
2015,6,17,13:00,UTC,1013,53,0,14.9,236,5.7
2015,6,17,14:00,UTC,1012.6,55,0,14.3,234,4.4
2015,6,17,15:00,UTC,1012.5,51,0,15,239,5.8
2015,6,17,16:00,UTC,1012.3,51,0,15.2,248,3.9
2015,6,17,17:00,UTC,1012.3,58,0,14,240,3.5
2015,6,17,18:00,UTC,1012.1,63,0,13.3,243,3.1
2015,6,17,19:00,UTC,1011.9,62,0,12.8,242,2.4
2015,6,17,20:00,UTC,1011.8,70,0,11.7,227,2
2015,6,17,21:00,UTC,1011.7,86,0,11,232,2
2015,6,17,22:00,UTC,1011.5,92,0,10.5,208,1.8
2015,6,17,23:00,UTC,1011,93,0,10.2,178,2.7
2015,6,18,00:00,UTC,1010.4,87,0,10.9,155,1.9
2015,6,18,01:00,UTC,1010.1,82,0,11,231,2
2015,6,18,02:00,UTC,1009.9,85,0.2,10.6,200,2.4
2015,6,18,03:00,UTC,1009.3,82,0,10.9,144,1.5
2015,6,18,04:00,UTC,1009.3,88,0.9,10.2,147,3
2015,6,18,05:00,UTC,1008.6,88,0,10.5,146,3.6
2015,6,18,06:00,UTC,1008.7,85,0,10.7,151,3.2
2015,6,18,07:00,UTC,1008.3,88,0,10.8,158,3.1
2015,6,18,08:00,UTC,1007.9,91,0.1,10.6,154,3.5
2015,6,18,09:00,UTC,1007.5,92,0.9,10.4,133,4
2015,6,18,10:00,UTC,1006.9,93,0.6,10.3,125,4.4
2015,6,18,11:00,UTC,1006.5,95,1.3,10.5,138,4.2
2015,6,18,12:00,UTC,1006.1,96,1.6,10.3,145,3.9
2015,6,18,13:00,UTC,1005.6,98,2.9,10.3,147,4.2
2015,6,18,14:00,UTC,1005,98,0.8,10.4,136,3.7
2015,6,18,15:00,UTC,1004.6,98,0.4,10.8,168,5.4
2015,6,18,16:00,UTC,1004.4,99,0,11.1,179,5.4
2015,6,18,17:00,UTC,1004.3,98,0,11.4,179,4.5
2015,6,18,18:00,UTC,1004.5,99,1.3,11.4,191,4
2015,6,18,19:00,UTC,1004.9,99,0.7,11.4,213,2.2
2015,6,18,20:00,UTC,1005,99,0,11.2,201,2.2
2015,6,18,21:00,UTC,1005,99,0.7,11.6,179,2.4
2015,6,18,22:00,UTC,1005,99,0.9,11.6,182,4.2
2015,6,18,23:00,UTC,1005,99,0.7,11.4,173,4.8
2015,6,19,00:00,UTC,1005,100,0.2,11.3,175,4.7
2015,6,19,01:00,UTC,1005.1,99,0.5,11.3,172,4.5
2015,6,19,02:00,UTC,1005,99,0.9,11.2,166,4.9
2015,6,19,03:00,UTC,1005.1,100,0.4,11.3,166,5.4
2015,6,19,04:00,UTC,1005.2,99,0.4,11.4,171,5.1
2015,6,19,05:00,UTC,1005.5,99,0,11.4,173,4.7
2015,6,19,06:00,UTC,1005.8,95,0,13.4,181,4
2015,6,19,07:00,UTC,1006.2,90,0,13.7,188,4.3
2015,6,19,08:00,UTC,1006.6,86,0,13.8,170,3.5
2015,6,19,09:00,UTC,1007,83,0,14,180,3.4
2015,6,19,10:00,UTC,1007.4,80,0,15,169,4.1
2015,6,19,11:00,UTC,1007.8,81,0,14.9,161,3.9
2015,6,19,12:00,UTC,1007.9,84,0,14.5,154,2.7
2015,6,19,13:00,UTC,1008.3,88,0,13.4,152,2.2
2015,6,19,14:00,UTC,1008.2,84,0,14.6,154,2.5
2015,6,19,15:00,UTC,1008.4,85,0,14,160,2.4
2015,6,19,16:00,UTC,1008.8,84,0,14.3,162,2.3
2015,6,19,17:00,UTC,1009,88,0,13.1,133,2.7
2015,6,19,18:00,UTC,1009.1,90,0,12.9,126,2.6
2015,6,19,19:00,UTC,1009.2,94,0,12.3,124,1.7
2015,6,19,20:00,UTC,1009.5,96,0,11.6,103,1.3
2015,6,19,21:00,UTC,1009.6,98,0,11.5,93,0.9
2015,6,19,22:00,UTC,1009.9,99,0,10.9,100,1.8
2015,6,19,23:00,UTC,1009.9,99,0,11,63,1.1
2015,6,20,00:00,UTC,1010.1,100,0,11.4,69,1.1
2015,6,20,01:00,UTC,1010.2,99,0,11.3,55,1.8
2015,6,20,02:00,UTC,1010.4,99,0,11.3,53,2
2015,6,20,03:00,UTC,1010.5,98,0,11.6,47,1.7
2015,6,20,04:00,UTC,1010.6,94,0,12.2,55,3.4
2015,6,20,05:00,UTC,1010.7,90,0,13.2,54,2.3
2015,6,20,06:00,UTC,1010.7,85,0,13.8,62,1.7
2015,6,20,07:00,UTC,1010.8,79,0,14.5,62,2
2015,6,20,08:00,UTC,1011,79,0,15.4,68,1.3
2015,6,20,09:00,UTC,1011.1,80,0,15.7,172,2.5
2015,6,20,10:00,UTC,1011.3,92,0.8,13.9,155,2
2015,6,20,11:00,UTC,1011.3,96,0.8,13.9,133,1.3
2015,6,20,12:00,UTC,1011.6,94,0,13.5,191,2.4
2015,6,20,13:00,UTC,1011.5,96,0,13.1,165,1.3
2015,6,20,14:00,UTC,1011.6,91,0,14,230,2
2015,6,20,15:00,UTC,1011.8,88,0,14.1,214,1.8
2015,6,20,16:00,UTC,1011.9,87,0,13.9,195,2.2
2015,6,20,17:00,UTC,1012.2,92,0,12.9,206,2.1
2015,6,20,18:00,UTC,1012.1,87,0,13.4,242,1.9
2015,6,20,19:00,UTC,1012.6,93,0,12.1,184,1.5
2015,6,20,20:00,UTC,1012.8,97,0,11.4,201,1.6
2015,6,20,21:00,UTC,1013.2,99,0,9.7,182,1.6
2015,6,20,22:00,UTC,1013.2,100,0,9.3,240,1.6
2015,6,20,23:00,UTC,1013,100,0,9.1,298,1.3
2015,6,21,00:00,UTC,1013.2,100,0,9.6,321,1.2
2015,6,21,01:00,UTC,1013.2,100,0,9.5,355,1.5
2015,6,21,02:00,UTC,1013.5,100,0,9.4,20,1.1
2015,6,21,03:00,UTC,1013.2,100,0,9.6,336,2.2
2015,6,21,04:00,UTC,1013.1,100,0,10.6,325,1.7
2015,6,21,05:00,UTC,1013.5,100,0,11,2,2.4
2015,6,21,06:00,UTC,1013.4,89,0,12.9,161,0.6
2015,6,21,07:00,UTC,1013.1,78,0,15.7,175,2
2015,6,21,08:00,UTC,1013.2,78,0,15.7,206,1.9
2015,6,21,09:00,UTC,1013.2,72,0,15.6,191,2.5
2015,6,21,10:00,UTC,1013.1,76,0,15.2,234,1.9
2015,6,21,11:00,UTC,1012.7,73,0,15.9,189,2.9
2015,6,21,12:00,UTC,1012.6,86,0,12.9,202,2.8
2015,6,21,13:00,UTC,1012.7,87,0,12.9,180,4.2
2015,6,21,14:00,UTC,1012.3,87,0,12.9,191,1.7
2015,6,21,15:00,UTC,1012.1,76,0,14.4,195,2.5
2015,6,21,16:00,UTC,1011.6,75,0,14.6,215,2
2015,6,21,17:00,UTC,1011.2,77,0,15,200,1.1
2015,6,21,18:00,UTC,1011,83,0,14.4,184,1.1
2015,6,21,19:00,UTC,1011,87,0,13.9,271,1.8
2015,6,21,20:00,UTC,1010.7,90,0,13.3,296,1.6
2015,6,21,21:00,UTC,1010.5,94,0,12.6,296,1.1
2015,6,21,22:00,UTC,1010.2,95,0,12.7,335,1.8
2015,6,21,23:00,UTC,1010,92,0,13.1,40,1.6
2015,6,22,00:00,UTC,1009.8,86,0,13.7,33,1.4
2015,6,22,01:00,UTC,1009.8,85,0,13.5,38,0.9
2015,6,22,02:00,UTC,1009.6,84,0,13.4,42,1.9
2015,6,22,03:00,UTC,1009.6,81,0,13.7,54,2.1
2015,6,22,04:00,UTC,1009.8,94,6.4,12.1,232,1.7
2015,6,22,05:00,UTC,1009.4,98,0.1,12.4,340,1.7
2015,6,22,06:00,UTC,1009.7,98,0,12.8,42,0.6
2015,6,22,07:00,UTC,1009.9,95,0,13.2,296,1.8
2015,6,22,08:00,UTC,1009.8,92,0,14.3,293,1.7
2015,6,22,09:00,UTC,1010,91,0,14.2,306,1.5
2015,6,22,10:00,UTC,1010.2,72,0,15.8,215,1.4
2015,6,22,11:00,UTC,1010.3,62,0,17,183,2.2
2015,6,22,12:00,UTC,1010.7,72,0,15.8,203,2.9
2015,6,22,13:00,UTC,1010.9,81,0,15.4,221,2.5
2015,6,22,14:00,UTC,1010.9,82,0,15,226,2.4
2015,6,22,15:00,UTC,1010.5,79,0,15.3,243,3.2
2015,6,22,16:00,UTC,1010.3,83,0,14.7,246,2.5
2015,6,22,17:00,UTC,1010.1,83,0,14.4,229,1.9
2015,6,22,18:00,UTC,1010,85,0,14,214,1.3
2015,6,22,19:00,UTC,1010,87,0,13.7,232,2
2015,6,22,20:00,UTC,1010.1,90,0,12.7,234,1.2
2015,6,22,21:00,UTC,1010.4,95,0,12.2,213,1.5
2015,6,22,22:00,UTC,1010.2,95,0,12,224,1.6
2015,6,22,23:00,UTC,1009.9,97,0,11.1,323,0.9
2015,6,23,00:00,UTC,1009.6,99,0,10.8,227,1.3
2015,6,23,01:00,UTC,1009.5,99,0,10.7,309,0.9
2015,6,23,02:00,UTC,1009,99,0,10.9,295,1.3
2015,6,23,03:00,UTC,1008.7,99,0,11.1,343,1.2
2015,6,23,04:00,UTC,1008.4,98,0,12.4,306,0.8
2015,6,23,05:00,UTC,1009.1,87,0,13.9,134,1.6
2015,6,23,06:00,UTC,1009,78,0,16,113,1.4
2015,6,23,07:00,UTC,1008.7,70,0,17.4,115,2.2
2015,6,23,08:00,UTC,1008.8,75,0,16.8,152,2.7
2015,6,23,09:00,UTC,1008.6,57,0,17.4,144,2.5
2015,6,23,10:00,UTC,1008.4,64,0,18.1,149,2.6
2015,6,23,11:00,UTC,1008.2,62,0,18.7,171,3.3
2015,6,23,12:00,UTC,1008.1,61,0,19,127,3.5
2015,6,23,13:00,UTC,1008,65,0,18.3,115,3.1
2015,6,23,14:00,UTC,1007.7,70,0,17,121,2.9
2015,6,23,15:00,UTC,1007.5,73,0,16.1,109,4
2015,6,23,16:00,UTC,1007.9,89,0.7,14,102,3.2
2015,6,23,17:00,UTC,1007.5,95,4,13.6,100,3.3
